"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
1.22,7.47557,1.39455,0.71846,0.948542,-1,0,88.7374,-0.023181,90
1.24,7.47599,1.41338,0.737295,0.928542,-1,0,88.7325,0.0148098,90
1.26,7.47639,1.43168,0.755603,0.908542,-1,0,88.749,0.0454539,90
1.28,7.47678,1.44962,0.773545,0.888542,-1,0,88.7773,0.0702431,90
1.3,7.47715,1.46723,0.791162,0.868542,-1,0,88.8156,0.0907014,90
1.32,7.4775,1.48439,0.808325,0.848542,-1,0,88.8671,0.106933,90
1.34,7.47783,1.50111,0.825042,0.828542,-1,0,88.9227,0.119938,90
1.36,7.47813,1.51754,0.841473,0.808542,-1,0,88.9805,0.130673,90
1.38,7.4784,1.53347,0.857407,0.788542,-1,0,89.041,0.137023,90
1.4,7.47866,1.549,0.872943,0.768542,-1,0,89.1027,0.141127,90
1.42,7.47889,1.56428,0.888226,0.748542,-1,0,89.1652,0.143804,90
1.44,7.47909,1.57892,0.902864,0.728542,-1,0,89.2255,0.144513,90
1.46,7.47928,1.59337,0.917316,0.708542,-1,0,89.2851,0.14458,90
1.48,7.47945,1.60726,0.931205,0.688542,-1,0,89.3423,0.142628,90
1.5,7.4796,1.62086,0.944808,0.668542,-1,0,89.3975,0.140482,90
1.52,7.47973,1.63399,0.957944,0.648542,-1,0,89.4496,0.138024,90
1.54,7.47984,1.64677,0.970723,0.628542,-1,0,89.499,0.13453,90
1.56,7.47995,1.65911,0.983062,0.608542,-1,0,89.5453,0.129759,90
1.58,7.48004,1.67112,0.995068,0.588542,-1,0,89.5896,0.125271,90
1.6,7.48011,1.6826,1.00655,0.568542,-1,0,89.6308,0.121226,90
1.62,7.48018,1.69392,1.01787,0.548542,-1,0,89.6705,0.117041,90
1.64,7.48024,1.70448,1.02843,0.528542,-1,0,89.7031,0.112204,90
1.66,7.48029,1.71504,1.03899,0.508542,-1,0,89.7358,0.107368,90
1.68,7.48033,1.72482,1.04877,0.488542,-1,0,89.7645,0.10165,90
1.7,7.48037,1.73437,1.05832,0.468542,-1,0,89.7921,0.0956717,90
1.72,7.4804,1.74379,1.06774,0.448542,-1,0,89.8188,0.0899633,90
1.74,7.48043,1.7522,1.07615,0.428542,-1,0,89.8389,0.0863993,90
1.76,7.48045,1.76061,1.08456,0.408542,-1,0,89.859,0.0828354,90
1.78,7.48047,1.7689,1.09285,0.388542,-1,0,89.8785,0.079049,90
1.8,7.48048,1.77599,1.09994,0.368542,-1,0,89.8922,0.0730698,90
1.82,7.48049,1.78308,1.10704,0.348542,-1,0,89.906,0.0670907,90
1.84,7.4805,1.79018,1.11413,0.328542,-1,0,89.9198,0.0611115,90
1.86,7.48051,1.79642,1.12038,0.308542,-1,0,89.9309,0.0566921,90
1.88,7.48052,1.80187,1.12582,0.288542,-1,0,89.9395,0.0537694,90
1.9,7.48052,1.80731,1.13126,0.268542,-1,0,89.948,0.0508466,90
1.92,7.48052,1.81275,1.1367,0.248542,-1,0,89.9566,0.0479239,90
1.94,7.48053,1.81819,1.14214,0.228542,-1,0,89.9651,0.0450012,90
1.96,7.48053,1.82095,1.1449,0.208542,-1,0,89.9679,0.0412112,90
1.98,7.48053,1.8232,1.14715,0.188542,-1,0,89.9696,0.0372589,90
2,7.48053,1.82545,1.14941,0.168542,-1,0,89.9714,0.0333065,90
2.02,7.48053,1.82771,1.15166,0.148542,-1,0,89.9731,0.0293542,90
2.04,7.48053,1.82996,1.15391,0.128542,-1,0,89.9749,0.0254019,90
2.06,7.48053,1.83222,1.15617,0.108542,-1,0,89.9766,0.0214496,90
2.08,7.48053,1.83447,1.15842,0.0885417,-1,0,89.9784,0.0174973,90
2.1,7.48053,1.83672,1.16068,0.0685417,-1,0,89.9801,0.0135449,90
2.12,7.48054,1.83898,1.16293,0.0485417,-1,0,89.9818,0.00959261,90
2.14,7.48054,1.84123,1.16518,0.0285417,-1,0,89.9836,0.00564029,90
2.16,7.48054,1.84349,1.16744,0.00854167,-1,0,89.9853,0.00168797,90
